county,office,district,party,candidate,votes
Banks,U.S. Representative,10,R,Broun,423
Clarke,U.S. Representative,10,R,Broun,5122
Columbia,U.S. Representative,10,R,Broun,3264
Elbert,U.S. Representative,10,R,Broun,430
Franklin,U.S. Representative,10,R,Broun,579
Greene,U.S. Representative,10,R,Broun,529
Habersham,U.S. Representative,10,R,Broun,1286
Hart,U.S. Representative,10,R,Broun,565
Jackson,U.S. Representative,10,R,Broun,1513
Lincoln,U.S. Representative,10,R,Broun,247
Madison,U.S. Representative,10,R,Broun,1079
Mcduffie,U.S. Representative,10,R,Broun,437
Morgan,U.S. Representative,10,R,Broun,606
Oconee,U.S. Representative,10,R,Broun,2683
Oglethorpe,U.S. Representative,10,R,Broun,707
Putnam,U.S. Representative,10,R,Broun,321
Rabun,U.S. Representative,10,R,Broun,648
Richmond,U.S. Representative,10,R,Broun,1536
Stephens,U.S. Representative,10,R,Broun,668
Towns,U.S. Representative,10,R,Broun,561
Wilkes,U.S. Representative,10,R,Broun,325
Banks,U.S. Representative,10,R,Whitehead,356
Clarke,U.S. Representative,10,R,Whitehead,601
Columbia,U.S. Representative,10,R,Whitehead,8894
Elbert,U.S. Representative,10,R,Whitehead,507
Franklin,U.S. Representative,10,R,Whitehead,308
Greene,U.S. Representative,10,R,Whitehead,670
Habersham,U.S. Representative,10,R,Whitehead,764
Hart,U.S. Representative,10,R,Whitehead,375
Jackson,U.S. Representative,10,R,Whitehead,805
Lincoln,U.S. Representative,10,R,Whitehead,728
Madison,U.S. Representative,10,R,Whitehead,451
Mcduffie,U.S. Representative,10,R,Whitehead,1220
Morgan,U.S. Representative,10,R,Whitehead,377
Oconee,U.S. Representative,10,R,Whitehead,374
Oglethorpe,U.S. Representative,10,R,Whitehead,229
Putnam,U.S. Representative,10,R,Whitehead,513
Rabun,U.S. Representative,10,R,Whitehead,411
Richmond,U.S. Representative,10,R,Whitehead,4116
Stephens,U.S. Representative,10,R,Whitehead,600
Towns,U.S. Representative,10,R,Whitehead,273
Wilkes,U.S. Representative,10,R,Whitehead,563
