county,precinct,office,district,party,candidate,votes,absentee_by_mail,election_day,advance_in_person,provisional
Catoosa,,State Representative,2,R,NEAL FLORENCE,55,0,45,10,0
Catoosa,BLACKSTOCK,State Representative,2,R,NEAL FLORENCE,4,0,3,1,0
Catoosa,CHAMBERS,State Representative,2,R,NEAL FLORENCE,33,0,30,3,0
Catoosa,WOODSTATION,State Representative,2,R,NEAL FLORENCE,18,0,12,6,0
Catoosa,,State Representative,2,R,STEVE TARVIN,180,6,148,26,0
Catoosa,BLACKSTOCK,State Representative,2,R,STEVE TARVIN,23,0,19,4,0
Catoosa,CHAMBERS,State Representative,2,R,STEVE TARVIN,95,4,83,8,0
Catoosa,WOODSTATION,State Representative,2,R,STEVE TARVIN,62,2,46,14,0
Catoosa,,State Representative,2,R,DOUG WOODRUFF,191,3,142,46,0
Catoosa,BLACKSTOCK,State Representative,2,R,DOUG WOODRUFF,13,0,11,2,0
Catoosa,CHAMBERS,State Representative,2,R,DOUG WOODRUFF,117,3,84,30,0
Catoosa,WOODSTATION,State Representative,2,R,DOUG WOODRUFF,61,0,47,14,0
county,precinct,office,district,party,candidate,votes,absentee_by_mail,election_day,advance_in_person,provisional
Cherokee,,State Representative,22,R,MEAGAN BIELLO,545,3,404,138,0
Cherokee,AVERY,State Representative,22,R,MEAGAN BIELLO,40,0,37,3,0
Cherokee,BALL GROUND,State Representative,22,R,MEAGAN BIELLO,61,0,48,13,0
Cherokee,BRADSHAW,State Representative,22,R,MEAGAN BIELLO,69,0,60,9,0
Cherokee,CONNS CREEK,State Representative,22,R,MEAGAN BIELLO,11,0,6,5,0
Cherokee,FREEHOME,State Representative,22,R,MEAGAN BIELLO,75,0,63,12,0
Cherokee,HICKORY FLAT,State Representative,22,R,MEAGAN BIELLO,7,0,6,1,0
Cherokee,HIGHTOWER,State Representative,22,R,MEAGAN BIELLO,65,3,35,27,0
Cherokee,MACEDONIA,State Representative,22,R,MEAGAN BIELLO,104,0,73,31,0
Cherokee,UNION HILL,State Representative,22,R,MEAGAN BIELLO,70,0,54,16,0
Cherokee,UNIVETER,State Representative,22,R,MEAGAN BIELLO,43,0,22,21,0
Cherokee,,State Representative,22,R,NATE COCHRAN,299,0,270,29,0
Cherokee,AVERY,State Representative,22,R,NATE COCHRAN,23,0,23,0,0
Cherokee,BALL GROUND,State Representative,22,R,NATE COCHRAN,20,0,20,0,0
Cherokee,BRADSHAW,State Representative,22,R,NATE COCHRAN,29,0,26,3,0
Cherokee,CONNS CREEK,State Representative,22,R,NATE COCHRAN,11,0,11,0,0
Cherokee,FREEHOME,State Representative,22,R,NATE COCHRAN,101,0,96,5,0
Cherokee,HICKORY FLAT,State Representative,22,R,NATE COCHRAN,3,0,3,0,0
Cherokee,HIGHTOWER,State Representative,22,R,NATE COCHRAN,36,0,24,12,0
Cherokee,MACEDONIA,State Representative,22,R,NATE COCHRAN,30,0,26,4,0
Cherokee,UNION HILL,State Representative,22,R,NATE COCHRAN,33,0,30,3,0
Cherokee,UNIVETER,State Representative,22,R,NATE COCHRAN,13,0,11,2,0
Cherokee,,State Representative,22,R,JEFF DUNCAN,510,8,429,73,0
Cherokee,AVERY,State Representative,22,R,JEFF DUNCAN,26,0,26,0,0
Cherokee,BALL GROUND,State Representative,22,R,JEFF DUNCAN,70,1,60,9,0
Cherokee,BRADSHAW,State Representative,22,R,JEFF DUNCAN,110,0,94,16,0
Cherokee,CONNS CREEK,State Representative,22,R,JEFF DUNCAN,18,3,13,2,0
Cherokee,FREEHOME,State Representative,22,R,JEFF DUNCAN,65,0,58,7,0
Cherokee,HICKORY FLAT,State Representative,22,R,JEFF DUNCAN,11,0,11,0,0
Cherokee,HIGHTOWER,State Representative,22,R,JEFF DUNCAN,39,4,28,7,0
Cherokee,MACEDONIA,State Representative,22,R,JEFF DUNCAN,60,0,44,16,0
Cherokee,UNION HILL,State Representative,22,R,JEFF DUNCAN,87,0,81,6,0
Cherokee,UNIVETER,State Representative,22,R,JEFF DUNCAN,24,0,14,10,0
Cherokee,,State Representative,22,R,SAM MOORE,744,9,615,119,1
Cherokee,AVERY,State Representative,22,R,SAM MOORE,50,2,30,18,0
Cherokee,BALL GROUND,State Representative,22,R,SAM MOORE,70,0,62,8,0
Cherokee,BRADSHAW,State Representative,22,R,SAM MOORE,89,1,76,12,0
Cherokee,CONNS CREEK,State Representative,22,R,SAM MOORE,11,0,11,0,0
Cherokee,FREEHOME,State Representative,22,R,SAM MOORE,119,1,111,7,0
