county,precinct,office,district,party,candidate,votes,absentee_by_mail,election_day,advance_in_person,provisional
Chatham,1-14 St Luke Church,United States Senator,,REP,DERRICK GRAYSON,3,0,3,0,0
Chatham,1-16 Ferguson Ave Baptist,United States Senator,,REP,DERRICK GRAYSON,9,0,9,0,0
Chatham,1-17 Islands Christian Church,United States Senator,,REP,DERRICK GRAYSON,5,0,4,1,0
Chatham,2-02 Blackshear Comm Ctr,United States Senator,,REP,DERRICK GRAYSON,3,0,2,1,0
Chatham,2-03 W. W. Law Center,United States Senator,,REP,DERRICK GRAYSON,1,0,1,0,0
Chatham,2-04 Fellowship of Love,United States Senator,,REP,DERRICK GRAYSON,3,0,3,0,0
Chatham,2-05 Holy Spirit Lutheran,United States Senator,,REP,DERRICK GRAYSON,1,0,1,0,0
Chatham,2-06 Eli Whitney,United States Senator,,REP,DERRICK GRAYSON,0,0,0,0,0
Chatham,2-07 Christ Comm. Church,United States Senator,,REP,DERRICK GRAYSON,5,0,5,0,0
Chatham,2-09 The Salvation Army,United States Senator,,REP,DERRICK GRAYSON,1,0,1,0,0
Chatham,2-11 S Gardens Christian,United States Senator,,REP,DERRICK GRAYSON,4,0,3,1,0
Chatham,2-12 Williams Court Apts,United States Senator,,REP,DERRICK GRAYSON,2,0,1,1,0
Chatham,3-01 Old Courthouse,United States Senator,,REP,DERRICK GRAYSON,2,1,1,0,0
Chatham,3-02 Rose of Sharon,United States Senator,,REP,DERRICK GRAYSON,2,0,2,0,0
Chatham,3-03 Eli Whitney,United States Senator,,REP,DERRICK GRAYSON,2,0,2,0,0
Chatham,3-04 First African Baptist,United States Senator,,REP,DERRICK GRAYSON,3,0,3,0,0
Chatham,3-05 Aldersgate Youth Cent,United States Senator,,REP,DERRICK GRAYSON,7,0,7,0,0
Chatham,3-08 Jenkins High School,United States Senator,,REP,DERRICK GRAYSON,2,0,1,1,0
Chatham,3-09 Cokesbury Methodist,United States Senator,,REP,DERRICK GRAYSON,4,0,3,1,0
Chatham,3-10 Bible Baptist Church,United States Senator,,REP,DERRICK GRAYSON,0,0,0,0,0
Chatham,3-11 Southside Bapt Church,United States Senator,,REP,DERRICK GRAYSON,1,0,1,0,0
Chatham,3-12 Thunderbolt Muni. Complex,United States Senator,,REP,DERRICK GRAYSON,6,0,3,3,0
Chatham,3-13 New Cov 7 Day Adv Ch,United States Senator,,REP,DERRICK GRAYSON,3,0,2,1,0
Chatham,3-14 Riverview Health Reh,United States Senator,,REP,DERRICK GRAYSON,2,0,2,0,0
Chatham,3-15 Eli Whitney Complex,United States Senator,,REP,DERRICK GRAYSON,0,0,0,0,0
Chatham,4-02 Frank Murray Comm Ct,United States Senator,,REP,DERRICK GRAYSON,1,0,1,0,0
Chatham,4-04 Lighthouse Baptist Ch,United States Senator,,REP,DERRICK GRAYSON,6,0,6,0,0
Chatham,4-05 St Francis Episcopal,United States Senator,,REP,DERRICK GRAYSON,18,0,15,3,0
Chatham,4-06 First Baptist Church,United States Senator,,REP,DERRICK GRAYSON,4,0,3,1,0
Chatham,4-07 Wilm Is Un Meth Ch,United States Senator,,REP,DERRICK GRAYSON,7,0,6,1,0
Chatham,4-08 Wilmington Island Pr,United States Senator,,REP,DERRICK GRAYSON,9,0,6,3,0
Chatham,4-10 Guard House Comm Ctr,United States Senator,,REP,DERRICK GRAYSON,8,0,8,0,0
Chatham,4-11 Tybee Island School Cafe,United States Senator,,REP,DERRICK GRAYSON,9,0,9,0,0
Chatham,4-12 St Peters Episcopal,United States Senator,,REP,DERRICK GRAYSON,3,0,3,0,0
Chatham,4-13 Skid Is Pres Church,United States Senator,,REP,DERRICK GRAYSON,7,0,5,2,0
Chatham,4-14 Skidaway Island Methodist Church,United States Senator,,REP,DERRICK GRAYSON,3,0,3,0,0
Chatham,4-15 Skidaway Island State Park,United States Senator,,REP,DERRICK GRAYSON,4,0,4,0,0
Chatham,5-01 Bartlett Middle Sch,United States Senator,,REP,DERRICK GRAYSON,2,0,2,0,0
Chatham,5-02 Senior Citizens Cent,United States Senator,,REP,DERRICK GRAYSON,1,0,1,0,0
Chatham,5-03 Butler Presbyterian,United States Senator,,REP,DERRICK GRAYSON,0,0,0,0,0
Chatham,5-05 Liberty City Comm Ctr,United States Senator,,REP,DERRICK GRAYSON,0,0,0,0,0
Chatham,5-06 Wildwood United Meth,United States Senator,,REP,DERRICK GRAYSON,0,0,0,0,0
Chatham,5-07 Elks Lodge,United States Senator,,REP,DERRICK GRAYSON,1,0,0,1,0
Chatham,5-08 Savannah Primitive,United States Senator,,REP,DERRICK GRAYSON,2,0,1,1,0
Chatham,5-10 Jonesville Bapt Church,United States Senator,,REP,DERRICK GRAYSON,0,0,0,0,0
Chatham,5-11 Largo-Tibet Elem,United States Senator,,REP,DERRICK GRAYSON,4,1,0,3,0
Chatham,6-01 White Bluff Pres Chr,United States Senator,,REP,DERRICK GRAYSON,4,0,4,0,0
Chatham,6-02 Windsor Forest Baptist,United States Senator,,REP,DERRICK GRAYSON,11,0,10,1,0
Chatham,6-03 Crusader Comm Ctr,United States Senator,,REP,DERRICK GRAYSON,6,1,4,1,0
Chatham,6-05 Windsor Forest Golde,United States Senator,,REP,DERRICK GRAYSON,5,0,5,0,0
Chatham,6-06 The Light,United States Senator,,REP,DERRICK GRAYSON,6,0,5,1,0
Chatham,6-08 Savannah Commons,United States Senator,,REP,DERRICK GRAYSON,4,0,4,0,0
Chatham,6-09 Trinity Lutheran Ch,United States Senator,,REP,DERRICK GRAYSON,3,0,3,0,0
Chatham,6-10 Georgetown Elem,United States Senator,,REP,DERRICK GRAYSON,12,0,10,2,0
Chatham,6-11 Bamboo Farms,United States Senator,,REP,DERRICK GRAYSON,6,1,3,2,0
Chatham,7-01 Garden City Senior Ctr,United States Senator,,REP,DERRICK GRAYSON,2,0,2,0,0
Chatham,7-03 P B Edwards Gym,United States Senator,,REP,DERRICK GRAYSON,2,0,2,0,0
Chatham,7-04 Lake Shore Comm Ctr,United States Senator,,REP,DERRICK GRAYSON,1,0,1,0,0
Chatham,7-05 Woodlawn Bapt Ch,United States Senator,,REP,DERRICK GRAYSON,5,0,5,0,0
Chatham,7-06 Pooler City Hall,United States Senator,,REP,DERRICK GRAYSON,10,0,10,0,0
Chatham,7-07 Rothwell Bapt Ch,United States Senator,,REP,DERRICK GRAYSON,14,0,9,5,0
Chatham,7-08 Bloomingdale Com Ctr,United States Senator,,REP,DERRICK GRAYSON,14,0,13,1,0
Chatham,7-09 Southwest Baptist Ch,United States Senator,,REP,DERRICK GRAYSON,5,0,4,1,0
Chatham,7-10 Progressive Rec Ctr,United States Senator,,REP,DERRICK GRAYSON,3,0,3,0,0
Chatham,7-11 Seventh Day Adv Chr,United States Senator,,REP,DERRICK GRAYSON,9,0,9,0,0
Chatham,7-12 Christ Presbyterian Church,United States Senator,,REP,DERRICK GRAYSON,5,0,5,0,0
Chatham,7-13 Garden City City Hall,United States Senator,,REP,DERRICK GRAYSON,4,0,3,1,0
Chatham,7-14 Coastal Cathedral,United States Senator,,REP,DERRICK GRAYSON,8,0,6,2,0
Chatham,8-01 Civic Center,United States Senator,,REP,DERRICK GRAYSON,3,0,3,0,0
Chatham,8-02 Bull Street Baptist,United States Senator,,REP,DERRICK GRAYSON,1,0,1,0,0
Chatham,8-03 Silk Hope Bapt Ch,United States Senator,,REP,DERRICK GRAYSON,3,0,3,0,0
Chatham,8-05 W Broad St YMCA,United States Senator,,REP,DERRICK GRAYSON,0,0,0,0,0
Chatham,8-06 Tompkins Rec Ctr,United States Senator,,REP,DERRICK GRAYSON,1,0,1,0,0
Chatham,8-07 Woodville-Tompkins,United States Senator,,REP,DERRICK GRAYSON,1,0,1,0,0
Chatham,8-08 Resur Of Our Lord Ch,United States Senator,,REP,DERRICK GRAYSON,0,0,0,0,0
Chatham,8-09 Moses Jackson Ctr,United States Senator,,REP,DERRICK GRAYSON,0,0,0,0,0
Chatham,8-10 Carver Heights Comm Ctr,United States Senator,,REP,DERRICK GRAYSON,0,0,0,0,0
Chatham,8-11 Butler Elem School,United States Senator,,REP,DERRICK GRAYSON,0,0,0,0,0
Chatham,8-12 Beach High School,United States Senator,,REP,DERRICK GRAYSON,0,0,0,0,0
Chatham,8-13 Savannah Christ. Sch,United States Senator,,REP,DERRICK GRAYSON,3,1,0,2,0
Chatham,8-15 Garden City Rec Ctr,United States Senator,,REP,DERRICK GRAYSON,1,0,1,0,0
Chatham,,United States Senator,,REP,JOHNNY ISAKSON (I),4151,116,3090,945,0
Chatham,1-01 First Presbyterian Church,United States Senator,,REP,JOHNNY ISAKSON (I),125,4,91,30,0
Chatham,1-05 JEA Building,United States Senator,,REP,JOHNNY ISAKSON (I),61,6,37,18,0
Chatham,1-06 Central Chur of Christ,United States Senator,,REP,JOHNNY ISAKSON (I),94,5,65,24,0
Chatham,1-08 Grace United Meth Chur,United States Senator,,REP,JOHNNY ISAKSON (I),88,2,62,24,0
Chatham,1-09 Immanuel Bapt Church,United States Senator,,REP,JOHNNY ISAKSON (I),16,0,11,5,0
Chatham,1-10 Saint Thomas Episcopal Church,United States Senator,,REP,JOHNNY ISAKSON (I),62,0,51,11,0
Chatham,1-12 Isle of Hope Baptist,United States Senator,,REP,JOHNNY ISAKSON (I),169,4,123,42,0
Chatham,1-13 The Sanctuary,United States Senator,,REP,JOHNNY ISAKSON (I),53,1,38,14,0
Chatham,1-14 St Luke Church,United States Senator,,REP,JOHNNY ISAKSON (I),88,3,57,28,0
Chatham,1-16 Ferguson Ave Baptist,United States Senator,,REP,JOHNNY ISAKSON (I),144,1,110,33,0
Chatham,1-17 Islands Christian Church,United States Senator,,REP,JOHNNY ISAKSON (I),152,3,98,51,0
Chatham,2-02 Blackshear Comm Ctr,United States Senator,,REP,JOHNNY ISAKSON (I),12,0,11,1,0
Chatham,2-03 W. W. Law Center,United States Senator,,REP,JOHNNY ISAKSON (I),2,0,2,0,0
Chatham,2-04 Fellowship of Love,United States Senator,,REP,JOHNNY ISAKSON (I),7,0,7,0,0
Chatham,2-05 Holy Spirit Lutheran,United States Senator,,REP,JOHNNY ISAKSON (I),5,0,4,1,0
Chatham,2-06 Eli Whitney,United States Senator,,REP,JOHNNY ISAKSON (I),3,0,3,0,0
Chatham,2-07 Christ Comm. Church,United States Senator,,REP,JOHNNY ISAKSON (I),25,0,20,5,0
Chatham,2-09 The Salvation Army,United States Senator,,REP,JOHNNY ISAKSON (I),18,0,18,0,0
Chatham,2-11 S Gardens Christian,United States Senator,,REP,JOHNNY ISAKSON (I),7,1,5,1,0
Chatham,2-12 Williams Court Apts,United States Senator,,REP,JOHNNY ISAKSON (I),9,0,7,2,0
Chatham,3-01 Old Courthouse,United States Senator,,REP,JOHNNY ISAKSON (I),17,0,16,1,0
Chatham,3-02 Rose of Sharon,United States Senator,,REP,JOHNNY ISAKSON (I),45,0,37,8,0
Chatham,3-03 Eli Whitney,United States Senator,,REP,JOHNNY ISAKSON (I),9,2,3,4,0
Chatham,3-04 First African Baptist,United States Senator,,REP,JOHNNY ISAKSON (I),4,0,2,2,0
Chatham,3-05 Aldersgate Youth Cent,United States Senator,,REP,JOHNNY ISAKSON (I),13,0,8,5,0
Chatham,3-08 Jenkins High School,United States Senator,,REP,JOHNNY ISAKSON (I),24,2,14,8,0
Chatham,3-09 Cokesbury Methodist,United States Senator,,REP,JOHNNY ISAKSON (I),30,1,23,6,0
Chatham,3-10 Bible Baptist Church,United States Senator,,REP,JOHNNY ISAKSON (I),23,2,13,8,0
Chatham,3-11 Southside Bapt Church,United States Senator,,REP,JOHNNY ISAKSON (I),14,0,5,9,0
Chatham,3-12 Thunderbolt Muni. Complex,United States Senator,,REP,JOHNNY ISAKSON (I),30,2,21,7,0
Chatham,3-13 New Cov 7 Day Adv Ch,United States Senator,,REP,JOHNNY ISAKSON (I),27,0,16,11,0
Chatham,3-14 Riverview Health Reh,United States Senator,,REP,JOHNNY ISAKSON (I),19,0,10,9,0
Chatham,3-15 Eli Whitney Complex,United States Senator,,REP,JOHNNY ISAKSON (I),28,3,15,10,0
Chatham,4-02 Frank Murray Comm Ct,United States Senator,,REP,JOHNNY ISAKSON (I),74,0,57,17,0
Chatham,4-04 Lighthouse Baptist Ch,United States Senator,,REP,JOHNNY ISAKSON (I),112,1,89,22,0
Chatham,4-05 St Francis Episcopal,United States Senator,,REP,JOHNNY ISAKSON (I),109,2,85,22,0
Chatham,4-06 First Baptist Church,United States Senator,,REP,JOHNNY ISAKSON (I),82,5,59,18,0
Chatham,4-07 Wilm Is Un Meth Ch,United States Senator,,REP,JOHNNY ISAKSON (I),82,3,61,18,0
Chatham,4-08 Wilmington Island Pr,United States Senator,,REP,JOHNNY ISAKSON (I),215,6,151,58,0
Chatham,4-10 Guard House Comm Ctr,United States Senator,,REP,JOHNNY ISAKSON (I),50,0,44,6,0
Chatham,4-11 Tybee Island School Cafe,United States Senator,,REP,JOHNNY ISAKSON (I),74,1,63,10,0
Chatham,4-12 St Peters Episcopal,United States Senator,,REP,JOHNNY ISAKSON (I),135,4,117,14,0
Chatham,4-13 Skid Is Pres Church,United States Senator,,REP,JOHNNY ISAKSON (I),180,2,134,44,0
Chatham,4-14 Skidaway Island Methodist Church,United States Senator,,REP,JOHNNY ISAKSON (I),95,1,69,25,0
Chatham,4-15 Skidaway Island State Park,United States Senator,,REP,JOHNNY ISAKSON (I),102,0,71,31,0
Chatham,5-01 Bartlett Middle Sch,United States Senator,,REP,JOHNNY ISAKSON (I),15,1,8,6,0
Chatham,5-02 Senior Citizens Cent,United States Senator,,REP,JOHNNY ISAKSON (I),5,0,4,1,0
Chatham,5-03 Butler Presbyterian,United States Senator,,REP,JOHNNY ISAKSON (I),0,0,0,0,0
Chatham,5-05 Liberty City Comm Ctr,United States Senator,,REP,JOHNNY ISAKSON (I),1,0,1,0,0
Chatham,5-06 Wildwood United Meth,United States Senator,,REP,JOHNNY ISAKSON (I),10,2,8,0,0
Chatham,5-07 Elks Lodge,United States Senator,,REP,JOHNNY ISAKSON (I),17,0,11,6,0
Chatham,5-08 Savannah Primitive,United States Senator,,REP,JOHNNY ISAKSON (I),20,1,14,5,0
Chatham,5-10 Jonesville Bapt Church,United States Senator,,REP,JOHNNY ISAKSON (I),7,2,2,3,0
Chatham,5-11 Largo-Tibet Elem,United States Senator,,REP,JOHNNY ISAKSON (I),32,5,18,9,0
Chatham,6-01 White Bluff Pres Chr,United States Senator,,REP,JOHNNY ISAKSON (I),43,4,35,4,0
Chatham,6-02 Windsor Forest Baptist,United States Senator,,REP,JOHNNY ISAKSON (I),118,1,82,35,0
Chatham,6-03 Crusader Comm Ctr,United States Senator,,REP,JOHNNY ISAKSON (I),66,3,51,12,0
Chatham,6-05 Windsor Forest Golde,United States Senator,,REP,JOHNNY ISAKSON (I),40,1,23,16,0
Chatham,6-06 The Light,United States Senator,,REP,JOHNNY ISAKSON (I),49,3,28,18,0
Chatham,6-08 Savannah Commons,United States Senator,,REP,JOHNNY ISAKSON (I),24,4,18,2,0
Chatham,6-09 Trinity Lutheran Ch,United States Senator,,REP,JOHNNY ISAKSON (I),112,3,86,23,0
Chatham,6-10 Georgetown Elem,United States Senator,,REP,JOHNNY ISAKSON (I),104,0,85,19,0
Chatham,6-11 Bamboo Farms,United States Senator,,REP,JOHNNY ISAKSON (I),18,0,13,5,0
Chatham,7-01 Garden City Senior Ctr,United States Senator,,REP,JOHNNY ISAKSON (I),36,2,31,3,0
Chatham,7-03 P B Edwards Gym,United States Senator,,REP,JOHNNY ISAKSON (I),41,2,35,4,0
Chatham,7-04 Lake Shore Comm Ctr,United States Senator,,REP,JOHNNY ISAKSON (I),24,1,21,2,0
Chatham,7-05 Woodlawn Bapt Ch,United States Senator,,REP,JOHNNY ISAKSON (I),18,1,17,0,0
Chatham,7-06 Pooler City Hall,United States Senator,,REP,JOHNNY ISAKSON (I),42,1,35,6,0
Chatham,7-07 Rothwell Bapt Ch,United States Senator,,REP,JOHNNY ISAKSON (I),131,4,106,21,0
Chatham,7-08 Bloomingdale Com Ctr,United States Senator,,REP,JOHNNY ISAKSON (I),64,0,57,7,0
Chatham,7-09 Southwest Baptist Ch,United States Senator,,REP,JOHNNY ISAKSON (I),42,0,37,5,0
Chatham,7-10 Progressive Rec Ctr,United States Senator,,REP,JOHNNY ISAKSON (I),34,1,17,16,0
Chatham,7-11 Seventh Day Adv Chr,United States Senator,,REP,JOHNNY ISAKSON (I),26,0,20,6,0
Chatham,7-12 Christ Presbyterian Church,United States Senator,,REP,JOHNNY ISAKSON (I),58,1,52,5,0
Chatham,7-13 Garden City City Hall,United States Senator,,REP,JOHNNY ISAKSON (I),89,2,72,15,0
Chatham,7-14 Coastal Cathedral,United States Senator,,REP,JOHNNY ISAKSON (I),76,1,60,15,0
Chatham,8-01 Civic Center,United States Senator,,REP,JOHNNY ISAKSON (I),2,0,1,1,0
Chatham,8-02 Bull Street Baptist,United States Senator,,REP,JOHNNY ISAKSON (I),9,0,7,2,0
Chatham,8-03 Silk Hope Bapt Ch,United States Senator,,REP,JOHNNY ISAKSON (I),23,1,17,5,0
Chatham,8-05 W Broad St YMCA,United States Senator,,REP,JOHNNY ISAKSON (I),0,0,0,0,0
Chatham,8-06 Tompkins Rec Ctr,United States Senator,,REP,JOHNNY ISAKSON (I),0,0,0,0,0
