county,office,district,party,candidate,votes
APPLING,President,,Democratic,Al Gore,617
APPLING,President,,Democratic,Bill Bradley,173
ATKINSON,President,,Democratic,Al Gore,167
ATKINSON,President,,Democratic,Bill Bradley,40
BACON,President,,Democratic,Al Gore,130
BACON,President,,Democratic,Bill Bradley,58
BAKER,President,,Democratic,Al Gore,140
BAKER,President,,Democratic,Bill Bradley,35
BALDWIN,President,,Democratic,Al Gore,2189
BALDWIN,President,,Democratic,Bill Bradley,438
BANKS,President,,Democratic,Al Gore,307
BANKS,President,,Democratic,Bill Bradley,88
BARROW,President,,Democratic,Al Gore,780
BARROW,President,,Democratic,Bill Bradley,154
BARTOW,President,,Democratic,Al Gore,1521
BARTOW,President,,Democratic,Bill Bradley,266
BEN HILL,President,,Democratic,Al Gore,726
BEN HILL,President,,Democratic,Bill Bradley,176
BERRIEN,President,,Democratic,Al Gore,344
BERRIEN,President,,Democratic,Bill Bradley,67
BIBB,President,,Democratic,Al Gore,5997
BIBB,President,,Democratic,Bill Bradley,895
BLECKLEY,President,,Democratic,Al Gore,242
BLECKLEY,President,,Democratic,Bill Bradley,66
BRANTLEY,President,,Democratic,Al Gore,256
BRANTLEY,President,,Democratic,Bill Bradley,81
BROOKS,President,,Democratic,Al Gore,480
BROOKS,President,,Democratic,Bill Bradley,107
BRYAN,President,,Democratic,Al Gore,328
BRYAN,President,,Democratic,Bill Bradley,77
BULLOCH,President,,Democratic,Al Gore,869
BULLOCH,President,,Democratic,Bill Bradley,218
BURKE,President,,Democratic,Al Gore,878
BURKE,President,,Democratic,Bill Bradley,111
BUTTS,President,,Democratic,Al Gore,587
BUTTS,President,,Democratic,Bill Bradley,103
CALHOUN,President,,Democratic,Al Gore,272
CALHOUN,President,,Democratic,Bill Bradley,33
CAMDEN,President,,Democratic,Al Gore,755
CAMDEN,President,,Democratic,Bill Bradley,200
CANDLER,President,,Democratic,Al Gore,239
CANDLER,President,,Democratic,Bill Bradley,50
CARROLL,President,,Democratic,Al Gore,2331
CARROLL,President,,Democratic,Bill Bradley,500
CATOOSA,President,,Democratic,Al Gore,1291
CATOOSA,President,,Democratic,Bill Bradley,219
CHARLTON,President,,Democratic,Al Gore,184
CHARLTON,President,,Democratic,Bill Bradley,51
CHATHAM,President,,Democratic,Al Gore,7097
CHATHAM,President,,Democratic,Bill Bradley,1327
CHATTAHOOCHEE,President,,Democratic,Al Gore,111
CHATTAHOOCHEE,President,,Democratic,Bill Bradley,22
CHATTOOGA,President,,Democratic,Al Gore,575
