county,precinct,office,district,party,candidate,votes,absentee_by_mail,election_day,advance_in_person,provisional
Bartow,,ADAIRSVILLE CITY COUNCIL P3,,,KENNETH CARSON,156,0,132,24,0
Bartow,ADAIRSVILLE - CITY,ADAIRSVILLE CITY COUNCIL P3,,,KENNETH CARSON,156,0,132,24,0
Bartow,,ADAIRSVILLE CITY COUNCIL P3,,,LEE CASTRO,195,1,148,46,0
Bartow,ADAIRSVILLE - CITY,ADAIRSVILLE CITY COUNCIL P3,,,LEE CASTRO,195,1,148,46,0
Bartow,,"State Senator, District 14",14,R,MATT LAUGHRIDGE,533,7,483,43,0
Bartow,ADAIRSVILLE,"State Senator, District 14",14,R,MATT LAUGHRIDGE,80,0,80,0,0
Bartow,ALLATOONA,"State Senator, District 14",14,R,MATT LAUGHRIDGE,14,0,14,0,0
Bartow,CARTERSVILLE EAST,"State Senator, District 14",14,R,MATT LAUGHRIDGE,114,1,100,13,0
Bartow,BEAVERS DRIVE,"State Senator, District 14",14,R,MATT LAUGHRIDGE,124,5,108,11,0
Bartow,CENTER,"State Senator, District 14",14,R,MATT LAUGHRIDGE,45,0,39,6,0
Bartow,FOLSOM,"State Senator, District 14",14,R,MATT LAUGHRIDGE,11,0,11,0,0
Bartow,PINE LOG,"State Senator, District 14",14,R,MATT LAUGHRIDGE,24,0,24,0,0
Bartow,WHITE,"State Senator, District 14",14,R,MATT LAUGHRIDGE,27,0,26,1,0
Bartow,ZENA DRIVE,"State Senator, District 14",14,R,MATT LAUGHRIDGE,44,0,38,6,0
Bartow,CASSVILLE,"State Senator, District 14",14,R,MATT LAUGHRIDGE,50,1,43,6,0
Bartow,,"State Senator, District 14",14,R,BRUCE THOMPSON,1261,16,1132,112,1
Bartow,ADAIRSVILLE,"State Senator, District 14",14,R,BRUCE THOMPSON,103,3,95,5,0
Bartow,ALLATOONA,"State Senator, District 14",14,R,BRUCE THOMPSON,56,1,54,1,0
Bartow,CARTERSVILLE EAST,"State Senator, District 14",14,R,BRUCE THOMPSON,238,4,213,21,0
Bartow,BEAVERS DRIVE,"State Senator, District 14",14,R,BRUCE THOMPSON,263,1,228,33,1
Bartow,CENTER,"State Senator, District 14",14,R,BRUCE THOMPSON,171,3,156,12,0
Bartow,FOLSOM,"State Senator, District 14",14,R,BRUCE THOMPSON,56,0,54,2,0
Bartow,PINE LOG,"State Senator, District 14",14,R,BRUCE THOMPSON,62,1,60,1,0
Bartow,WHITE,"State Senator, District 14",14,R,BRUCE THOMPSON,84,0,75,9,0
Bartow,ZENA DRIVE,"State Senator, District 14",14,R,BRUCE THOMPSON,100,2,89,9,0
Bartow,CASSVILLE,"State Senator, District 14",14,R,BRUCE THOMPSON,128,1,108,19,0
